# Time-averaged data for fix myat3
# TimeStep v_mypress
1688000 -101.432
1689000 -13.962
1690000 227.484
1691000 -33.7637
1692000 199.751
1693000 27.7768
1694000 -218.995
1695000 44.6061
1696000 19.2022
1697000 -144.839
1698000 253.526
1699000 261.865
1700000 326.77
1701000 288.251
1702000 -97.3982
1703000 47.9536
1704000 0.637635
1705000 -74.8568
1706000 -16.247
1707000 -193.673
1708000 -9.5847
1709000 -62.1737
1710000 -52.4926
1711000 -35.695
1712000 48.8256
1713000 -252.144
1714000 12.8713
1715000 -7.32869
1716000 499.814
1717000 240.761
1718000 322.363
1719000 -148.547
1720000 125.614
1721000 234.959
1722000 198.01
1723000 198.482
1724000 -300.801
1725000 215.266
1726000 -48.9373
1727000 175.991
1728000 218.16
1729000 121.22
1730000 -24.6685
1731000 -268.972
1732000 -48.8828
1733000 200.221
1734000 -29.9768
1735000 500.237
1736000 -67.7587
1737000 -8.92997
1738000 263.79
1739000 -443.122
1740000 75.2223
1741000 533.256
1742000 -192.129
1743000 1.12701
1744000 -105.768
1745000 -46.661
1746000 -71.0716
1747000 120.323
1748000 -391.579
1749000 43.9537
1750000 143.509
1751000 132.933
1752000 317.171
1753000 -96.0136
1754000 93.0823
1755000 -16.1814
1756000 -246.818
1757000 -305.393
1758000 58.9061
1759000 54.3795
1760000 -144.757
1761000 -168.077
1762000 -91.0966
1763000 -88.1465
1764000 188.577
1765000 -8.11921
1766000 115.858
1767000 -392.432
1768000 45.8878
1769000 2.59963
1770000 326.98
1771000 60.3221
1772000 181.737
1773000 -86.9776
1774000 29.019
1775000 113.446
1776000 -509.259
1777000 -169.709
1778000 -126.795
1779000 -576.265
1780000 26.732
1781000 -90.3221
1782000 34.739
1783000 291.696
1784000 44.4311
1785000 -337.386
1786000 113.47
1787000 135.573
1788000 -161.291
1789000 -309.758
1790000 -507.245
1791000 4.3971
1792000 -39.6643
1793000 78.809
1794000 0.26246
1795000 78.4164
1796000 -50.9526
1797000 -4.12141
1798000 -118.014
1799000 -85.5566
1800000 153.711
1801000 238.348
1802000 68.061
1803000 -494.545
1804000 128.744
1805000 151.244
1806000 287.075
1807000 209.169
1808000 272.927
1809000 202.691
1810000 -93.8836
1811000 361.682
1812000 21.245
1813000 -333.396
1814000 -70.084
1815000 183.332
1816000 -93.2698
1817000 31.8927
1818000 -219.3
1819000 192.318
1820000 -93.406
1821000 -388.012
1822000 -360.237
1823000 335.369
1824000 -184.246
1825000 -148.133
1826000 173.489
1827000 132.528
1828000 227.455
1829000 23.6376
1830000 -191.529
1831000 -451.016
1832000 209.61
1833000 -3.52815
1834000 34.1681
1835000 60.4367
1836000 148.833
1837000 43.5685
1838000 -3.59338
1839000 212.702
1840000 -88.63
1841000 -305.535
1842000 -302.3
1843000 170.15
1844000 221.7
1845000 53.5708
1846000 -75.5723
1847000 -438.425
1848000 226.592
1849000 157.108
1850000 -11.9377
1851000 12.654
1852000 204.252
1853000 -102.965
1854000 -304.217
1855000 482.252
1856000 429.514
1857000 -252.832
1858000 45.049
1859000 82.3264
1860000 176.661
1861000 42.8844
1862000 -120.626
1863000 86.0775
1864000 -529.499
1865000 101.607
1866000 -284.351
1867000 -146.791
1868000 -355.482
1869000 258.197
1870000 -38.7896
1871000 213.647
1872000 145.154
1873000 444.866
1874000 -132.353
1875000 139.952
1876000 -667.617
1877000 -221.857
1878000 -127.928
1879000 -79.0789
1880000 -124.569
1881000 -124.267
1882000 -98.8957
1883000 -237.624
1884000 -126.091
1885000 -605.908
1886000 -341.912
1887000 30.357
1888000 153.154
1889000 -104.787
1890000 -320.66
1891000 -241.895
1892000 79.7001
1893000 204.344
1894000 -385.615
1895000 -239.411
1896000 -411.834
1897000 32.3344
1898000 -268.099
1899000 -47.6405
1900000 327.388
1901000 164.017
1902000 -30.8788
1903000 61.5618
1904000 -283.965
1905000 51.3492
1906000 -83.5554
1907000 -79.3846
1908000 -129.626
1909000 -66.0378
1910000 -92.0507
1911000 171.424
1912000 131.196
1913000 197.775
1914000 258.427
1915000 202.301
1916000 125.462
1917000 61.0531
1918000 -141.622
1919000 -143.149
1920000 -404.492
1921000 55.1854
1922000 76.4036
1923000 278.617
1924000 -226.74
1925000 -317.457
1926000 -426.226
1927000 141.871
1928000 -137.404
1929000 240.787
1930000 409.543
1931000 91.2822
1932000 340.998
1933000 377.244
1934000 413.667
1935000 -314.11
1936000 -57.8767
1937000 327.589
1938000 152.452
1939000 31.3196
1940000 -47.2503
1941000 463.081
1942000 258.272
1943000 -241.183
1944000 32.9791
1945000 -166.024
1946000 -385.524
1947000 488.8
1948000 -214.035
1949000 183.681
1950000 -87.7512
1951000 -11.7998
1952000 -4.31541
1953000 -287.477
1954000 -201.984
1955000 224.358
1956000 -21.5698
1957000 -213.175
1958000 -493.368
1959000 -269.026
1960000 177.654
1961000 -536.252
1962000 139.934
1963000 483.736
1964000 236.732
1965000 -251.062
1966000 -125.579
1967000 -107.454
1968000 -74.9966
1969000 131.931
1970000 230.445
1971000 -73.2909
1972000 -102.919
1973000 72.0432
1974000 -325.925
1975000 51.3819
1976000 351.931
1977000 43.2745
1978000 -98.4978
1979000 -140.243
1980000 64.7014
1981000 -156.738
1982000 -242.677
1983000 423.217
1984000 132.844
1985000 -144.89
1986000 244.176
1987000 190.735
1988000 -218.751
1989000 -107.658
1990000 -319.941
1991000 -38.0443
1992000 -187.928
1993000 -257.709
1994000 -88.0974
1995000 -88.8039
1996000 -109.857
1997000 180.354
1998000 -369.016
1999000 151.878
2000000 -76.7531
