# Time-averaged data for fix myat2
# TimeStep v_myvol
886000 123154
887000 123154
888000 123154
889000 123154
890000 123154
891000 123154
892000 123154
893000 123154
894000 123154
895000 123154
896000 123154
897000 123154
898000 123154
899000 123154
900000 123154
901000 123154
902000 123154
903000 123154
904000 123154
905000 123154
906000 123154
907000 123154
908000 123154
909000 123154
910000 123154
911000 123154
912000 123154
913000 123154
914000 123154
915000 123154
916000 123154
917000 123154
918000 123154
919000 123154
920000 123154
921000 123154
922000 123154
923000 123154
924000 123154
925000 123154
926000 123154
927000 123154
928000 123154
929000 123154
930000 123154
931000 123154
932000 123154
933000 123154
934000 123154
935000 123154
936000 123154
937000 123154
938000 123154
939000 123154
940000 123154
941000 123154
942000 123154
943000 123154
944000 123154
945000 123154
946000 123154
947000 123154
948000 123154
949000 123154
950000 123154
951000 123154
952000 123154
953000 123154
954000 123154
955000 123154
956000 123154
957000 123154
958000 123154
959000 123154
960000 123154
961000 123154
962000 123154
963000 123154
964000 123154
965000 123154
966000 123154
967000 123154
968000 123154
969000 123154
970000 123154
971000 123154
972000 123154
973000 123154
974000 123154
975000 123154
976000 123154
977000 123154
978000 123154
979000 123154
980000 123154
981000 123154
982000 123154
983000 123154
984000 123154
985000 123154
986000 123154
987000 123154
988000 123154
989000 123154
990000 123154
991000 123154
992000 123154
993000 123154
994000 123154
995000 123154
996000 123154
997000 123154
998000 123154
999000 123154
1000000 123154
