# Time-averaged data for fix myat1
# TimeStep v_mytemp
930000 405.559
931000 404.402
932000 402.999
933000 403.543
934000 405.194
935000 405.192
936000 407.662
937000 409.412
938000 401.478
939000 406.791
940000 401.848
941000 406.601
942000 402.807
943000 406.703
944000 404.582
945000 405.582
946000 406.174
947000 405.039
948000 405.345
949000 405.806
950000 406.919
951000 406.741
952000 405.921
953000 403.871
954000 402.135
955000 405.288
956000 404.154
957000 401.371
958000 405.65
959000 405.651
960000 408.983
961000 408.751
962000 403.533
963000 401.283
964000 408.648
965000 403.725
966000 403.493
967000 402.111
968000 400.601
969000 402.845
970000 405.402
971000 405.719
972000 405.161
973000 400.778
974000 401.499
975000 399.716
976000 404.821
977000 403.452
978000 402.042
979000 398.781
980000 400.885
981000 398.883
982000 401.886
983000 399.945
984000 401.072
985000 400.786
986000 403.133
987000 400.544
988000 399.413
989000 404.489
990000 404.138
991000 400.525
992000 403.07
993000 404.484
994000 403.899
995000 401.729
996000 402.015
997000 397.573
998000 404.54
999000 400.138
1000000 396.655
1001000 400.314
1002000 399.88
1003000 397.844
1004000 401.383
1005000 399.206
1006000 405.389
1007000 397.986
1008000 399.023
1009000 398.898
1010000 394.912
