# Time-averaged data for fix myat2
# TimeStep v_myvol
1272000 128797
1273000 127948
1274000 128346
1275000 128944
1276000 128591
1277000 128982
1278000 128084
1279000 128219
1280000 128219
1281000 127646
1282000 128057
1283000 128392
1284000 127583
1285000 128119
1286000 127876
1287000 128410
1288000 127990
1289000 127725
1290000 128076
1291000 128107
1292000 128557
1293000 128056
1294000 128803
1295000 128625
1296000 128271
1297000 128134
1298000 127770
1299000 128162
1300000 128090
1301000 127888
1302000 128806
1303000 128781
1304000 128205
1305000 127799
1306000 128281
1307000 127903
1308000 127765
1309000 127580
1310000 127753
1311000 127745
1312000 128025
1313000 127869
1314000 127622
1315000 127878
1316000 128325
1317000 128369
1318000 128269
1319000 128040
1320000 128170
1321000 128506
1322000 127793
1323000 128248
1324000 127823
1325000 128058
1326000 127854
1327000 128299
1328000 127968
1329000 127647
1330000 128459
1331000 128297
1332000 128442
1333000 128002
1334000 128323
1335000 128217
1336000 127393
1337000 127967
1338000 127869
1339000 127671
1340000 128145
1341000 127791
1342000 128032
1343000 127846
1344000 127218
1345000 127824
1346000 127655
1347000 128026
1348000 128215
1349000 127774
1350000 127402
1351000 127739
1352000 128089
1353000 127982
1354000 127851
1355000 127463
1356000 127953
1357000 127835
1358000 127867
1359000 127714
1360000 127527
1361000 127680
1362000 127768
1363000 127152
1364000 127525
1365000 127047
1366000 127352
1367000 127652
1368000 127458
1369000 127519
1370000 126899
1371000 127072
1372000 127089
1373000 127122
1374000 127775
1375000 127491
1376000 127579
1377000 127321
1378000 127349
1379000 127338
1380000 127277
1381000 127137
1382000 127569
1383000 127791
1384000 127316
1385000 127242
1386000 127172
1387000 127325
1388000 127131
1389000 127537
1390000 127631
1391000 127210
1392000 127708
1393000 128203
1394000 127311
1395000 127403
1396000 128139
1397000 127451
1398000 127542
1399000 127091
1400000 127126
1401000 126891
1402000 126795
1403000 127714
1404000 127618
1405000 127476
1406000 127291
1407000 127898
1408000 127433
1409000 128028
1410000 127945
1411000 127973
1412000 127908
1413000 127931
1414000 127371
1415000 127869
1416000 127559
1417000 128614
1418000 127700
1419000 127585
1420000 127891
1421000 127176
1422000 127181
1423000 127038
1424000 127016
1425000 127865
1426000 127803
1427000 127508
1428000 127473
1429000 127676
1430000 127044
1431000 126991
1432000 127219
1433000 127866
1434000 126967
1435000 126759
1436000 126637
1437000 127511
1438000 126943
1439000 127741
1440000 127887
1441000 127221
1442000 126808
1443000 126901
1444000 127375
1445000 126976
1446000 127147
1447000 127103
1448000 127262
1449000 127397
1450000 127288
1451000 127715
1452000 127892
1453000 126976
1454000 126957
1455000 127277
1456000 126993
1457000 126926
1458000 127087
1459000 127002
1460000 126490
1461000 127234
1462000 126540
1463000 126535
1464000 127057
1465000 126783
1466000 127366
1467000 126747
1468000 127134
1469000 126595
1470000 126950
1471000 127026
1472000 126701
1473000 127433
1474000 127507
1475000 127244
1476000 127176
1477000 127472
1478000 127285
1479000 127342
1480000 127177
1481000 126772
1482000 127117
1483000 126711
1484000 126988
1485000 127232
1486000 126818
1487000 126949
1488000 126803
1489000 127009
1490000 126972
1491000 126673
1492000 126533
1493000 127197
1494000 126897
1495000 126565
1496000 126888
1497000 126683
1498000 126311
1499000 126208
1500000 126619
1501000 127107
1502000 126997
1503000 127331
1504000 127518
1505000 127509
1506000 127054
1507000 126849
1508000 127456
1509000 126966
1510000 126519
1511000 126677
1512000 127082
1513000 127013
1514000 127060
1515000 126479
1516000 127462
1517000 127206
1518000 127279
1519000 127162
1520000 127241
1521000 127551
1522000 126966
1523000 127089
1524000 126404
1525000 127166
1526000 127131
1527000 126854
1528000 126933
1529000 127335
1530000 127016
1531000 127337
1532000 127566
1533000 127180
1534000 127395
1535000 126364
1536000 126918
1537000 127007
1538000 126529
1539000 126356
1540000 126337
1541000 126493
1542000 126405
1543000 126210
1544000 126897
1545000 126745
1546000 126571
1547000 126407
1548000 126287
1549000 126745
1550000 126686
1551000 126631
1552000 126631
1553000 127166
1554000 126815
1555000 126550
1556000 126413
1557000 126328
1558000 126272
1559000 126391
1560000 126304
1561000 126220
1562000 126475
1563000 126234
1564000 126047
1565000 126428
1566000 127158
1567000 126496
1568000 126907
1569000 126866
1570000 126707
1571000 126811
1572000 127077
1573000 126839
1574000 126812
1575000 127216
1576000 126285
1577000 126726
1578000 126552
1579000 126473
1580000 126586
1581000 126774
1582000 126245
1583000 126773
1584000 126905
1585000 126595
1586000 126675
1587000 126651
1588000 126397
1589000 126040
1590000 126514
1591000 126735
1592000 126797
1593000 126617
1594000 125823
1595000 126178
1596000 126459
1597000 126449
1598000 125961
1599000 126443
1600000 126340
1601000 126017
1602000 126134
1603000 125858
1604000 126350
1605000 125922
1606000 126103
1607000 126507
1608000 126364
1609000 126131
1610000 126336
1611000 126175
1612000 126601
1613000 126375
1614000 126362
1615000 126687
1616000 126569
1617000 126901
1618000 126406
1619000 126081
1620000 126120
1621000 126027
1622000 125876
1623000 125933
1624000 125732
1625000 125464
1626000 125990
1627000 126320
1628000 126422
1629000 126274
1630000 125965
1631000 125978
1632000 126284
1633000 126078
1634000 126389
1635000 126146
1636000 126540
1637000 126521
1638000 126805
1639000 126264
1640000 125901
1641000 125987
1642000 126419
1643000 126149
1644000 126095
1645000 126453
1646000 126579
1647000 126227
1648000 126995
1649000 126524
1650000 126104
1651000 126106
1652000 126320
1653000 126389
1654000 126284
1655000 125656
1656000 126156
1657000 125973
1658000 126418
1659000 126478
1660000 126585
1661000 126195
1662000 125903
1663000 126596
1664000 126296
1665000 125965
1666000 126794
1667000 126495
1668000 126440
1669000 126473
1670000 126102
1671000 125735
1672000 125729
1673000 126083
1674000 125939
1675000 126116
1676000 126224
1677000 126093
1678000 126014
1679000 125821
1680000 125489
1681000 125682
1682000 126024
1683000 126108
1684000 125772
1685000 125750
1686000 125880
1687000 125908
1688000 126000
1689000 125641
1690000 125364
1691000 125843
1692000 125397
1693000 125841
1694000 125863
1695000 125574
1696000 125821
1697000 125572
1698000 125597
1699000 125122
1700000 125405
1701000 125622
1702000 125822
1703000 126028
1704000 125645
1705000 125637
1706000 125788
1707000 125862
1708000 125871
1709000 125776
1710000 125766
1711000 125838
1712000 125624
1713000 125646
1714000 125462
1715000 125728
1716000 124934
1717000 125458
1718000 125183
1719000 125805
1720000 125216
1721000 125163
1722000 124757
1723000 125592
1724000 125502
1725000 125137
1726000 125065
1727000 125128
1728000 124842
1729000 125044
1730000 125144
1731000 124628
1732000 125048
1733000 125082
1734000 125027
1735000 124912
1736000 125079
1737000 125351
1738000 125015
1739000 125246
1740000 125438
1741000 125210
1742000 125619
1743000 125341
1744000 125391
1745000 125442
1746000 125653
1747000 125178
1748000 125717
1749000 125604
1750000 124941
1751000 124885
1752000 124617
1753000 124732
1754000 125140
1755000 125173
1756000 125490
1757000 125433
1758000 125250
1759000 125409
1760000 125658
1761000 125852
1762000 125447
1763000 125152
1764000 124752
1765000 125222
1766000 125337
1767000 125629
1768000 125545
1769000 125277
1770000 125108
1771000 125187
1772000 125215
1773000 125289
1774000 125084
1775000 125079
1776000 125419
1777000 125089
1778000 125484
1779000 125812
1780000 125024
1781000 124768
1782000 125144
1783000 124693
1784000 125118
1785000 125908
1786000 125041
1787000 125057
1788000 125113
1789000 125533
1790000 125748
1791000 125447
1792000 125542
1793000 125466
1794000 125026
1795000 125153
1796000 125373
1797000 125103
1798000 125214
1799000 125337
1800000 125153
1801000 125152
1802000 125148
1803000 125587
1804000 125143
1805000 125204
1806000 124873
1807000 124998
1808000 124784
1809000 125002
1810000 125209
1811000 125116
1812000 125021
1813000 125323
1814000 124785
1815000 124928
1816000 124692
1817000 125081
1818000 125198
1819000 124783
1820000 124904
1821000 124743
1822000 124787
1823000 124458
1824000 125018
1825000 124933
1826000 124658
1827000 124248
1828000 124997
1829000 125045
1830000 125387
1831000 125096
1832000 124627
1833000 124609
1834000 124530
1835000 124786
1836000 124775
1837000 124540
1838000 124639
1839000 124573
1840000 124830
1841000 124647
1842000 124807
1843000 124418
1844000 124730
1845000 124670
1846000 125184
1847000 125128
1848000 124508
1849000 124577
1850000 124930
1851000 124756
1852000 124474
1853000 124870
1854000 124499
1855000 124330
1856000 124285
1857000 124914
1858000 124416
1859000 124504
1860000 124268
1861000 124745
1862000 124461
1863000 124378
1864000 125058
1865000 124519
1866000 124789
1867000 124692
1868000 124808
1869000 124472
1870000 124359
1871000 124361
1872000 124351
1873000 124288
1874000 124586
1875000 124158
1876000 124817
1877000 124774
1878000 124645
1879000 124582
1880000 124477
1881000 124409
1882000 124553
1883000 124841
1884000 124990
1885000 125054
1886000 124861
1887000 124694
1888000 124581
1889000 124690
1890000 124681
1891000 124796
1892000 124373
1893000 124280
1894000 124587
1895000 124926
1896000 124697
1897000 124488
1898000 124632
1899000 124113
1900000 124041
1901000 124356
1902000 124035
1903000 124333
1904000 124518
1905000 124502
1906000 124909
1907000 124468
1908000 124204
1909000 124156
1910000 124651
1911000 124504
1912000 124565
1913000 124425
1914000 124147
1915000 124011
1916000 124617
1917000 124657
1918000 124594
1919000 124536
1920000 124653
1921000 124457
1922000 124434
1923000 123841
1924000 124741
1925000 124864
1926000 124789
1927000 124341
1928000 124656
1929000 124397
1930000 124250
1931000 124244
1932000 124350
1933000 124217
1934000 124277
1935000 124400
1936000 124314
1937000 123981
1938000 124224
1939000 123989
1940000 123712
1941000 123489
1942000 124040
1943000 124281
1944000 124070
1945000 124314
1946000 124298
1947000 123873
1948000 124540
1949000 124074
1950000 124032
1951000 124513
1952000 124397
1953000 125053
1954000 124237
1955000 123800
1956000 124186
1957000 124338
1958000 124937
1959000 124602
1960000 124116
1961000 124787
1962000 123781
1963000 123837
1964000 123863
1965000 124790
1966000 124754
1967000 124707
1968000 124466
1969000 124088
1970000 124008
1971000 124186
1972000 124445
1973000 124094
1974000 124046
1975000 123977
1976000 124201
1977000 124222
1978000 124192
1979000 124018
1980000 123878
1981000 123590
1982000 124086
1983000 123452
1984000 123962
1985000 123767
1986000 123489
1987000 124010
1988000 124003
1989000 124202
1990000 124107
1991000 123768
1992000 123787
1993000 123579
1994000 123624
1995000 123913
1996000 123673
1997000 123377
1998000 123772
1999000 123296
2000000 123864
