# Time-averaged data for fix myat3
# TimeStep v_mypress
1688000 -75.282
1689000 18.4591
1690000 -120.567
1691000 215.521
1692000 106.713
1693000 -277.792
1694000 120.812
1695000 -205.944
1696000 -221.572
1697000 -326.99
1698000 22.1286
1699000 -191.377
1700000 -109.735
1701000 -158.456
1702000 40.4634
1703000 -136.52
1704000 -240.618
1705000 114.893
1706000 -14.6072
1707000 -474.096
1708000 123.574
1709000 41.0354
1710000 20.319
1711000 302.073
1712000 -259.56
1713000 11.9347
1714000 97.3519
1715000 -41.5811
1716000 -73.4767
1717000 -494.857
1718000 220.477
1719000 143.625
1720000 -654.252
1721000 -58.5313
1722000 261.597
1723000 169.853
1724000 144.724
1725000 -148.705
1726000 357.491
1727000 236.766
1728000 44.385
1729000 -85.9732
1730000 -207.312
1731000 -265.395
1732000 -68.2093
1733000 166.83
1734000 -249.119
1735000 62.95
1736000 83.9422
1737000 232.847
1738000 46.689
1739000 124.006
1740000 -147.477
1741000 -175.598
1742000 -240.48
1743000 199.817
1744000 -144.522
1745000 161.454
1746000 152.029
1747000 338.927
1748000 256.304
1749000 -170.263
1750000 -387.132
1751000 -100.839
1752000 -231.457
1753000 -230.359
1754000 -442.679
1755000 -0.0276896
1756000 -232.749
1757000 -284.269
1758000 120.622
1759000 334.89
1760000 111.959
1761000 56.4334
1762000 -146.367
1763000 -84.4652
1764000 108.331
1765000 197.879
1766000 -106.547
1767000 -109.923
1768000 -86.6289
1769000 -144.97
1770000 167.498
1771000 -213.226
1772000 155.52
1773000 106.068
1774000 364.194
1775000 435.566
1776000 -64.6499
1777000 158.107
1778000 446.888
1779000 332.935
1780000 15.1586
1781000 134.32
1782000 398.57
1783000 -125.908
1784000 -172.099
1785000 83.2248
1786000 83.8826
1787000 -137.19
1788000 86.7618
1789000 338.19
1790000 52.2602
1791000 -91.4394
1792000 -313.587
1793000 132.543
1794000 138.605
1795000 211.476
1796000 -72.3411
1797000 -444.537
1798000 -13.721
1799000 244.629
1800000 -55.6566
1801000 -36.9486
1802000 76.8445
1803000 67.5861
1804000 268.358
1805000 205.866
1806000 115.119
1807000 109.458
1808000 25.4307
1809000 15.3571
1810000 -243.028
1811000 98.01
1812000 -164.657
1813000 -125.603
1814000 143.23
1815000 121.636
1816000 -250.103
1817000 -139.618
1818000 77.8088
1819000 118.702
1820000 -139.987
1821000 -131.872
1822000 213.781
1823000 104.081
1824000 217.053
1825000 -27.976
1826000 -146.74
1827000 32.6099
1828000 -18.8218
1829000 16.9191
1830000 236.24
1831000 116.687
1832000 346.01
1833000 -134.413
1834000 -314.8
1835000 122.593
1836000 162.082
1837000 -121.945
1838000 250.981
1839000 -272.303
1840000 277.639
1841000 -135.051
1842000 -61.4753
1843000 155.026
1844000 -39.9476
1845000 55.7514
1846000 292.369
1847000 -165.555
1848000 -283.377
1849000 -345.844
1850000 155.109
1851000 86.7974
1852000 -321.727
1853000 53.9927
1854000 281.052
1855000 -152.855
1856000 354.514
1857000 70.2903
1858000 -70.1539
1859000 -239.314
1860000 18.8651
1861000 22.8494
1862000 361.241
1863000 174.763
1864000 -221.932
1865000 -23.8793
1866000 -95.3049
1867000 205.129
1868000 105.546
1869000 59.6119
1870000 8.62133
1871000 -455.197
1872000 -217.673
1873000 -204.658
1874000 -196.318
1875000 -234.734
1876000 -274.036
1877000 -497.167
1878000 -145.862
1879000 248.279
1880000 453.03
1881000 -113.22
1882000 116.379
1883000 161.258
1884000 227.306
1885000 31.6409
1886000 -13.1875
1887000 -242.908
1888000 11.0579
1889000 -246.574
1890000 163.854
1891000 41.6817
1892000 -109.897
1893000 -614.715
1894000 226.992
1895000 95.4662
1896000 -98.3357
1897000 -141.045
1898000 443.297
1899000 46.4275
1900000 47.5185
1901000 -70.2426
1902000 -380.82
1903000 -228.246
1904000 9.53992
1905000 -372.176
1906000 202.048
1907000 354.413
1908000 195.815
1909000 57.5341
1910000 -43.6927
1911000 107.324
1912000 -117.382
1913000 97.56
1914000 77.2398
1915000 286.569
1916000 -107.029
1917000 -361.259
1918000 42.0624
1919000 -368.875
1920000 -104.544
1921000 207.467
1922000 41.7205
1923000 75.9698
1924000 261.182
1925000 103.518
1926000 -57.7935
1927000 -262.987
1928000 -406.299
1929000 -249.536
1930000 59.9044
1931000 27.7595
1932000 -269.764
1933000 51.853
1934000 -277.923
1935000 -85.6741
1936000 -69.9536
1937000 -228.456
1938000 -211.595
1939000 34.9599
1940000 -271.98
1941000 293.695
1942000 186.48
1943000 262.508
1944000 -88.8632
1945000 -234.666
1946000 186.065
1947000 -522.226
1948000 28.3572
1949000 212.326
1950000 7.50439
1951000 -17.3067
1952000 228.778
1953000 -300.019
1954000 -67.1999
1955000 -128.161
1956000 -67.72
1957000 91.3708
1958000 115.643
1959000 -222.714
1960000 257.423
1961000 117.473
1962000 49.6392
1963000 -221.836
1964000 178.38
1965000 -132.296
1966000 -4.64886
1967000 200.708
1968000 53.542
1969000 -141.045
1970000 3.04601
1971000 88.2388
1972000 -309.158
1973000 -90.4971
1974000 -274.186
1975000 -65.0048
1976000 171.904
1977000 405.422
1978000 19.9904
1979000 186.021
1980000 371.838
1981000 -321.545
1982000 -87.7882
1983000 -60.7078
1984000 -92.7656
1985000 -58.433
1986000 160.979
1987000 -93.3893
1988000 144.775
1989000 -51.4646
1990000 175.163
1991000 -371.505
1992000 -27.9735
1993000 139.98
1994000 126.625
1995000 23.175
1996000 -212.315
1997000 25.4795
1998000 246.576
1999000 -211.34
2000000 314.731
